datetime,tipo,cidade,ais,regiao_risp,bairro,rua,latitude,longitude,prox_bairro,prox_rua,dias_para_prox,distancia_para_prox_km
2024-06-18 21:47:00,cvli,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8296376717,-38.5832320039,MONDUBIM,RUA ANTÔNIO DIVINO,2.967,3.594
2024-06-18 21:49:58,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8071500048,-38.6037677342,CANINDEZINHO,,0.0,0.0
2024-06-18 21:49:58,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8071500048,-38.6037677342,CANINDEZINHO,,0.003,0.951
2024-06-18 21:54:12,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8130001115,-38.6100183397,GRANJA PORTUGAL,,0.012,3.862
2024-06-18 21:54:12,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8130001115,-38.6100183397,CANINDEZINHO,,0.0,0.0
2024-06-18 22:09:05,cvp,Cascavel,AIS 24,RMF LESTE,,,-4.0984465603,-38.1547543445,,,0.878,16.186
2024-06-18 22:09:05,cvp,Cascavel,AIS 24,RMF LESTE,,,-4.0984465603,-38.1547543445,,,0.0,0.0
2024-06-18 22:12:09,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7801702125,-38.5986659703,GRANJA LISBOA,,0.015,2.68
2024-06-18 22:12:09,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7801702125,-38.5986659703,GRANJA PORTUGAL,,0.0,0.0
2024-06-18 22:22:41,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BONSUCESSO,,-3.7824011683,-38.5917951599,QUINTINO CUNHA,,0.288,5.389
2024-06-18 22:22:41,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BONSUCESSO,,-3.7824011683,-38.5917951599,BONSUCESSO,,0.0,0.0
2024-06-18 22:33:40,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA LISBOA,,-3.7850209504,-38.6223230917,GRANJA LISBOA,,2.274,0.87
2024-06-18 22:33:40,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA LISBOA,,-3.7850209504,-38.6223230917,GRANJA LISBOA,,0.0,0.0
2024-06-18 22:47:50,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PLANALTO AYRTON SENNA,,-3.8315315352,-38.5687897671,ALTO ALEGRE II,,0.041,4.284
2024-06-18 22:47:50,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PLANALTO AYRTON SENNA,,-3.8315315352,-38.5687897671,PLANALTO AYRTON SENNA,,0.0,0.0
2024-06-18 22:56:45,cvp,Itaitinga,AIS 16,CAPITAL LESTE,PEDRAS,,-3.8798302266,-38.5370571708,ANCURI,,0.293,3.525
2024-06-18 22:56:45,cvp,Itaitinga,AIS 25,RMF LESTE,,,-3.8798302266,-38.5370571708,,,0.921,24.739
2024-06-18 23:18:05,cvp,Fortaleza,AIS 18,CAPITAL OESTE,JACARECANGA,,-3.7196701551,-38.5441976533,JACARECANGA,,0.0,0.0
2024-06-18 23:18:05,cvp,Fortaleza,AIS 18,CAPITAL OESTE,JACARECANGA,,-3.7196701551,-38.5441976533,PRESIDENTE KENNEDY,,0.931,3.079
2024-06-18 23:46:31,cvp,Maracanaú,AIS 20,CAPITAL OESTE,ALTO ALEGRE II,,-3.8366901601,-38.6070572527,CONJUNTO ESPERANÇA,,0.383,3.107
2024-06-18 23:46:31,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8366901601,-38.6070572527,,,0.489,0.604
2024-06-19 01:59:05,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7299925351,-38.4764552242,MUCURIPE,,0.32,0.978
2024-06-19 01:59:05,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7299925351,-38.4764552242,VICENTE PINZÓN,,0.0,0.0
2024-06-19 05:16:57,cvp,Fortaleza,AIS 06,CAPITAL OESTE,QUINTINO CUNHA,,-3.7341123754,-38.5959308762,PARQUELÂNDIA,,0.024,4.184
2024-06-19 05:16:57,cvp,Fortaleza,AIS 06,CAPITAL OESTE,QUINTINO CUNHA,,-3.7341123754,-38.5959308762,QUINTINO CUNHA,,0.0,0.0
2024-06-19 05:51:34,cvp,Fortaleza,AIS 06,CAPITAL OESTE,PARQUELÂNDIA,,-3.7387685414,-38.5585166645,HENRIQUE JORGE,,0.209,4.467
2024-06-19 05:51:34,cvp,Fortaleza,AIS 06,CAPITAL OESTE,PARQUELÂNDIA,,-3.7387685414,-38.5585166645,PARQUELÂNDIA,,0.0,0.0
2024-06-19 05:58:38,cvp,Fortaleza,AIS 16,CAPITAL LESTE,ANCURI,,-3.8651087438,-38.5089127482,MESSEJANA,,1.078,4.027
